ST_NAME,YEAR,AC_NO,#,AC_NAME,AC_TYPE,NAME,SEX,AGE,CATEGORY,PARTY,VOTES
Bihar,2000,304,7,SILLI,GEN,VINOD KUMAR MAHTO,M,,NODATA,JMM,533
Bihar,2000,304,8,SILLI,GEN,PAPPU GAUNJHU,M,,NODATA,SHS,474
Bihar,2000,304,9,SILLI,GEN,SAMSAI MAHTO,M,,NODATA,NCP,450
Bihar,2000,304,10,SILLI,GEN,DIBESHWAR LOHRA,M,,NODATA,BSP,434
Bihar,2000,304,11,SILLI,GEN,VIPIN VIHARI DEORATNA,M,,NODATA,IND,341
Bihar,2000,304,12,SILLI,GEN,PARASNATH MUNDA,M,,NODATA,IND,182
Bihar,2000,306,1,RANCHI,GEN,CHANDRESHWAR PRASAD SINGH,M,,NODATA,BJP,56445
Bihar,2000,306,2,RANCHI,GEN,JAI SINGH YADAV,M,,NODATA,RJD,20236
Bihar,2000,306,3,RANCHI,GEN,PRATIBHA PANDEY,F,,NODATA,INC,18651
Bihar,2000,306,4,RANCHI,GEN,KUMAR VARUN,M,,NODATA,SP,2339
Bihar,2000,306,5,RANCHI,GEN,NAVIN CHANCHAL,M,,NODATA,JMM,1369
Bihar,2000,306,6,RANCHI,GEN,MANSOOR ALAM,M,,NODATA,IND,780
Bihar,2000,306,7,RANCHI,GEN,RAKESH KUMAR,M,,NODATA,JKP,762
Bihar,2000,306,8,RANCHI,GEN,K.N. PANDIT,M,,NODATA,CPI,756
Bihar,2000,306,9,RANCHI,GEN,MD. NAUSHAD KHAN,M,,NODATA,IND,442
Bihar,2000,306,10,RANCHI,GEN,TAPESHWAR PRASAD NARAYAN,M,,NODATA,BSP,435
Bihar,2000,306,11,RANCHI,GEN,KUMKUM PRASAD,F,,NODATA,AJBP,213
Bihar,2000,306,12,RANCHI,GEN,RAKESH KUMAR,M,,NODATA,SHS,143
Bihar,2000,306,13,RANCHI,GEN,SHIV KUMAR SHARMA,M,,NODATA,BHJC,72
Bihar,2000,306,14,RANCHI,GEN,RISHI KESH MAHTO,M,,NODATA,NCP,59
Bihar,2000,309,1,MANDAR,ST,DEO KUMAR DHAN,M,,NODATA,INC,23588
Bihar,2000,309,2,MANDAR,ST,DIWAKAR MINZ,M,,NODATA,BJP,21176
Bihar,2000,309,3,MANDAR,ST,VANWA TIRKEY ALIAS BANDHU TIRKEY,M,,NODATA,RJD,13070
Bihar,2000,309,4,MANDAR,ST,VISHWA NATH BHAGAT,M,,NODATA,JMM,11735
Bihar,2000,309,5,MANDAR,ST,KARAM CHAND BHAGAT,M,,NODATA,SAP,10220
Bihar,2000,309,6,MANDAR,ST,PRABHAKAR TIRKEY,M,,NODATA,SP,2458
Bihar,2000,309,7,MANDAR,ST,MARTHA KHALKO ALIAS MARIA KHALKO,F,,NODATA,CPI,1735
Bihar,2000,309,8,MANDAR,ST,ARUN ORAON,M,,NODATA,JD(U),634
Bihar,2000,309,9,MANDAR,ST,SAPOT TIGA,M,,NODATA,JKP,624
Bihar,2000,309,10,MANDAR,ST,BHOJA ORAON,M,,NODATA,IND,239
Bihar,2000,310,1,SISAI,ST,DINESH ORAON,M,,NODATA,BJP,24508
Bihar,2000,310,2,SISAI,ST,BANDI ORAON,M,,NODATA,INC,16745
Bihar,2000,310,3,SISAI,ST,DEO SHARAN BHAGAT,M,,NODATA,JMM,5884
Bihar,2000,310,4,SISAI,ST,K.D. JOJO,M,,NODATA,JKP,2001
Bihar,2000,310,5,SISAI,ST,DURGA OHDAR,M,,NODATA,RJD,1318
Bihar,2000,310,6,SISAI,ST,PARSOYUS DHIRKEY,M,,NODATA,BSP,716
Bihar,2000,310,7,SISAI,ST,MAHESH KUMAR DHAN,M,,NODATA,JKPP,500
Bihar,2000,311,1,KOLEBIRA,ST,THEODOR KIRO,M,,NODATA,INC,35266
Bihar,2000,311,2,KOLEBIRA,ST,NIRMAL KUMAR BESRA,M,,NODATA,BJP,25544
Bihar,2000,311,3,KOLEBIRA,ST,SUSIL DANG,M,,NODATA,JKP,10315
Bihar,2000,311,4,KOLEBIRA,ST,SYLVIA BAGE,F,,NODATA,IND,2206
Bihar,2000,311,5,KOLEBIRA,ST,BASANT KUMAR LONGA,M,,NODATA,JMM,1407
Bihar,2000,311,6,KOLEBIRA,ST,ONIL TIRKEY,M,,NODATA,RJD,1168
Bihar,2000,311,7,KOLEBIRA,ST,PETAMBER KANDEYANG,M,,NODATA,IND,634
Bihar,2000,311,8,KOLEBIRA,ST,MASH KALYAN MUNDA,M,,NODATA,HJKP,621
Bihar,2000,311,9,KOLEBIRA,ST,AJIT KIRO,M,,NODATA,BSP,418
Bihar,2000,311,10,KOLEBIRA,ST,ROSE KERKETTA,F,,NODATA,IND,326
Bihar,2000,311,11,KOLEBIRA,ST,VICTOR EKKA,M,,NODATA,BJC,254
Bihar,2000,312,1,SIMDEGA,ST,NIEL TIRKEY,M,,NODATA,INC,31514
Bihar,2000,312,2,SIMDEGA,ST,CHATUR BARAIK,M,,NODATA,BJP,30118
Bihar,2000,312,3,SIMDEGA,ST,KONDESHWAR RAM,M,,NODATA,RJD,6923
Bihar,2000,312,4,SIMDEGA,ST,KISHORE EKKA,M,,NODATA,IND,2651
Bihar,2000,312,5,SIMDEGA,ST,ARVIND EKKA,M,,NODATA,JMM,2352
Bihar,2000,312,6,SIMDEGA,ST,TURTAN MUNDU,M,,NODATA,SP,999
Bihar,2000,312,7,SIMDEGA,ST,TAIRAS EKKA,M,,NODATA,JKP,614
Bihar,2000,312,8,SIMDEGA,ST,PRAPHUL CHANDAR BESRA,M,,NODATA,IND,504
Bihar,2000,312,9,SIMDEGA,ST,KARLUS KERKETTA,M,,NODATA,BJC,436
Bihar,2000,312,10,SIMDEGA,ST,ENEM BAA,M,,NODATA,IND,324
Bihar,2000,313,1,GUMLA,ST,SUDARSHAN BHAGAT,M,,NODATA,BJP,28905
Bihar,2000,313,2,GUMLA,ST,BERNARD MINJ,M,,NODATA,JMM,22228
Bihar,2000,313,3,GUMLA,ST,BAIRAGI ORAON,M,,NODATA,INC,15342
Bihar,2000,313,4,GUMLA,ST,HANDU BHAGAT,M,,NODATA,RJD,3599
Bihar,2000,313,5,GUMLA,ST,JITBAHAN BARAIK,M,,NODATA,IND,2967
Bihar,2000,313,6,GUMLA,ST,ANTHONY LAKRA,M,,NODATA,SP,2600
Bihar,2000,313,7,GUMLA,ST,SHIVSHANKAR BHAGAT,M,,NODATA,IND,1969
Bihar,2000,313,8,GUMLA,ST,PAUL KERKETTA,M,,NODATA,BSP,747
Bihar,2000,313,9,GUMLA,ST,BERNARD TOPPO,M,,NODATA,JKP,697
Bihar,2000,313,10,GUMLA,ST,JAIRAM ORAON,M,,NODATA,IND,493
Bihar,2000,313,11,GUMLA,ST,MATIYARAN TOPPO,M,,NODATA,IND,223
Bihar,2000,313,12,GUMLA,ST,ASHOK ORAON,M,,NODATA,AJBP,163
Bihar,2000,313,13,GUMLA,ST,BHIMSEN ORAON,M,,NODATA,IND,92
Bihar,2000,315,1,LOHARDAGA,ST,SADHANU BHAGAT,M,,NODATA,BJP,16979
Bihar,2000,315,2,LOHARDAGA,ST,INDRA NATH BHAGAT,M,,NODATA,INC,16131
Bihar,2000,315,3,LOHARDAGA,ST,PAWAN EKKA,M,,NODATA,RJD,10863
Bihar,2000,315,4,LOHARDAGA,ST,PINJU BHAGAT,M,,NODATA,IND,1168
Bihar,2000,315,5,LOHARDAGA,ST,BASUDEO ORAON,M,,NODATA,IND,971
Bihar,2000,315,6,LOHARDAGA,ST,JAGDIP ORAON,M,,NODATA,CPI(ML)(L),873
Bihar,2000,315,7,LOHARDAGA,ST,SHIVDEO BHAGAT,M,,NODATA,BSP,595
Bihar,2000,315,8,LOHARDAGA,ST,ABHAY KUJUR,M,,NODATA,JMM,363
Bihar,2000,315,9,LOHARDAGA,ST,KAMLA DEVI,F,,NODATA,NDPF,286
Bihar,2000,316,1,LATEHAR,SC,BAIDYNATH RAM,M,,NODATA,JD(U),7734
Bihar,2000,316,2,LATEHAR,SC,PRAKASH RAM,M,,NODATA,RJD,4960
Bihar,2000,316,3,LATEHAR,SC,BALJEET RAM,M,,NODATA,BJP,4518
Bihar,2000,316,4,LATEHAR,SC,RAMDEO GANJHU,M,,NODATA,JMM,4154
Bihar,2000,316,5,LATEHAR,SC,LAKSHMAN PRASAD GANJHU,M,,NODATA,INC,1802
Bihar,2000,316,6,LATEHAR,SC,SHANKAR BAITHA,M,,NODATA,CPI,597
Bihar,2000,316,7,LATEHAR,SC,PARRA NAYAK,M,,NODATA,IND,483
Bihar,2000,316,8,LATEHAR,SC,RAJENDRA RAM,M,,NODATA,BSP,283
Bihar,2000,316,9,LATEHAR,SC,HARI DARSHAN RAM,M,,NODATA,NCP,229
Bihar,2000,316,10,LATEHAR,SC,RAJ KUMAR RAM,M,,NODATA,IND,47
Bihar,2000,319,1,DALTONGANJ,GEN,INDER SINGH NAMDHARI,M,,NODATA,JD(U),40675
Bihar,2000,319,2,DALTONGANJ,GEN,ANIL KUMAR CHAURASIYA,M,,NODATA,RJD,25132
Bihar,2000,319,3,DALTONGANJ,GEN,CHANDRA SHEKHAR SHUKLA,M,,NODATA,INC,15884
Bihar,2000,319,4,DALTONGANJ,GEN,SANJIV KR. TIWARI,M,,NODATA,JMM,4310
Bihar,2000,319,5,DALTONGANJ,GEN,SHATRUGHAN OJHA,M,,NODATA,SJP(R),4092
Bihar,2000,319,6,DALTONGANJ,GEN,SHALENDRA KUMAR,M,,NODATA,CPI,3404
Bihar,2000,319,7,DALTONGANJ,GEN,PURANCHAND,M,,NODATA,IND,2539
Bihar,2000,319,8,DALTONGANJ,GEN,RAVINDRA PRASAD,M,,NODATA,SP,1166
Bihar,2000,319,9,DALTONGANJ,GEN,S TAUHID RUWANI,M,,NODATA,IND,961
Bihar,2000,319,10,DALTONGANJ,GEN,SHIV PRASAD GUPTA,M,,NODATA,BSP,801
Bihar,2000,319,11,DALTONGANJ,GEN,SHYAM BIHARI ROY,M,,NODATA,IND,693
Bihar,2000,319,12,DALTONGANJ,GEN,VIPIN VIHARI LAL,M,,NODATA,IND,425
Bihar,2000,319,13,DALTONGANJ,GEN,SUSHAN SINGH,M,,NODATA,BHJVP,328
Bihar,2000,319,14,DALTONGANJ,GEN,BABU LAL RAM,M,,NODATA,ABHM,210
Bihar,2000,323,1,CHHATARPUR,SC,MANOJ KUMAR,M,,NODATA,RJD,20864
Bihar,2000,323,2,CHHATARPUR,SC,SUMITRA PASWAN,F,,NODATA,JD(U),14699
Bihar,2000,323,3,CHHATARPUR,SC,RADHA KRISHNA KISHOR,M,,NODATA,INC,14038
Bihar,2000,323,4,CHHATARPUR,SC,SHATRUGHAN KUMAR SHATRU,M,,NODATA,BSP,5171
Bihar,2000,323,5,CHHATARPUR,SC,GANESH RAM,M,,NODATA,JMM,2855
Bihar,2000,323,6,CHHATARPUR,SC,JAGADISH RAN,M,,NODATA,CPI,2746
Bihar,2000,323,7,CHHATARPUR,SC,JAWAHAR PASWAN,M,,NODATA,BJP,1676
Bihar,2000,323,8,CHHATARPUR,SC,BAIJNATH RAM GOPI,M,,NODATA,SAP,1666
Bihar,2000,323,9,CHHATARPUR,SC,RAM NARESH RAM,M,,NODATA,IND,1512
Bihar,2000,323,10,CHHATARPUR,SC,SUDHA CHOUDHARY,F,,NODATA,IND,1223
Bihar,2000,323,11,CHHATARPUR,SC,BHOLA PASWAN,M,,NODATA,NCP,577
Bihar,2000,323,12,CHHATARPUR,SC,LALU RAM,M,,NODATA,IND,490
Bihar,2000,323,13,CHHATARPUR,SC,SARASWATI DEVI,F,,NODATA,IND,480
Bihar,2000,323,14,CHHATARPUR,SC,SACHIDANAD,M,,NODATA,IND,478
Bihar,2010,2,1,RAMNAGAR,SC,BHAGIRATHI DEVI,F,53,SC,BJP,51993
Bihar,2010,2,2,RAMNAGAR,SC,NARESH RAM,M,36,SC,INC,22211
Bihar,2010,2,3,RAMNAGAR,SC,SUBODH KUMAR,M,45,SC,NCP,20095
Bihar,2010,2,4,RAMNAGAR,SC,SHAMBHU RAM,M,43,SC,RJD,9080
Bihar,2010,2,5,RAMNAGAR,SC,RAMESHVAR MANJHEE,M,33,SC,CPI(ML)(L),4129
Bihar,2010,2,6,RAMNAGAR,SC,LAKSHMI RAM,M,55,SC,BSP,3825
Bihar,2010,2,7,RAMNAGAR,SC,VIJAY PASWAN,M,28,SC,IND,2048
Bihar,2010,2,8,RAMNAGAR,SC,HIRALAL RAM,M,58,SC,SP,1863
Bihar,2010,2,9,RAMNAGAR,SC,SANKAR RAM,M,43,SC,SJP(R),1600
Bihar,2010,2,10,RAMNAGAR,SC,SUCHINDRA RAM,M,53,SC,IND,1497
Bihar,2010,2,11,RAMNAGAR,SC,PARSOTTAM RAM,M,38,SC,IND,1208
Bihar,2010,2,12,RAMNAGAR,SC,MANSA BHARTI,F,31,SC,IND,1083
Bihar,2010,2,13,RAMNAGAR,SC,SAHODARI DEVI,F,50,SC,BVM,1038
Bihar,2010,2,14,RAMNAGAR,SC,KANCHAN BAITHA,M,63,SC,IND,999
Bihar,2010,2,15,RAMNAGAR,SC,RAMRAJ PASWAN,M,28,SC,SBSP,992
Bihar,2010,2,16,RAMNAGAR,SC,NATHU RAVI,M,35,SC,IND,900
Bihar,2010,2,17,RAMNAGAR,SC,UDAY RARAM,M,29,SC,ABAS,696
Bihar,2010,4,1,BAGAHA,GEN,PRABHAT RANJAN SINGH,M,32,GEN,JD(U),67510
Bihar,2010,4,2,BAGAHA,GEN,RAM PRASAD YADAV,M,59,GEN,RJD,18455
Bihar,2010,4,3,BAGAHA,GEN,MD.KAMRAN,M,31,GEN,BSP,18341
Bihar,2010,4,4,BAGAHA,GEN,BHISAM SAHNI,M,44,GEN,JPS,8150
Bihar,2010,4,5,BAGAHA,GEN,RANJEET RAO,M,65,GEN,INC,6177
Bihar,2010,4,6,BAGAHA,GEN,GAJENDRA DHAR MISHRA,M,64,GEN,IND,3272
Bihar,2010,4,7,BAGAHA,GEN,VISHNU PRAKASH,M,31,GEN,IND,1876
Bihar,2010,4,8,BAGAHA,GEN,SHIV KUMAR MISHRA,M,39,GEN,IND,1673
Bihar,2010,4,9,BAGAHA,GEN,BHIKHARI SAH,M,41,GEN,CPI(ML)(L),1607
Bihar,2010,4,10,BAGAHA,GEN,SATYANARAYAN PRASAD,M,41,GEN,IND,1540
Bihar,2010,4,11,BAGAHA,GEN,UMESH PRASAD,M,36,GEN,NCP,1516
Bihar,2010,4,12,BAGAHA,GEN,RAJAT KUMAR SRIVASTVA,M,27,GEN,SJP(R),1503
Bihar,2010,4,13,BAGAHA,GEN,"SHAILENDRA SINGH, ALIES",M,26,GEN,SP,910
Bihar,2010,4,14,BAGAHA,GEN,ABHISHEKH NATH TIWARI,M,37,GEN,IND,722
Bihar,2010,4,15,BAGAHA,GEN,BECHU YADAV,M,48,GEN,RASED,690
Bihar,2010,5,1,LAURIA,GEN,VINAY BIHARI,M,40,GEN,IND,38381
Bihar,2010,5,2,LAURIA,GEN,PRADEEP SINGH,M,46,GEN,JD(U),27500
Bihar,2010,5,3,LAURIA,GEN,SHAMBHU TIWARI,M,55,GEN,RJD,22140
Bihar,2010,5,4,LAURIA,GEN,VISHWAMOHAN SHARMA,M,64,GEN,INC,9582
Bihar,2010,5,5,LAURIA,GEN,SANTOSH KUMAR RAO,M,37,GEN,BSP,4133
Bihar,2010,5,6,LAURIA,GEN,SAJJAD ANSARI,M,47,GEN,IND,2850
Bihar,2010,5,7,LAURIA,GEN,UMESH YADAV,M,39,GEN,CPM,2811
Bihar,2010,5,8,LAURIA,GEN,NARAYANI DEVI,F,39,GEN,SJP(R),2014
Bihar,2010,5,9,LAURIA,GEN,DAKTAR MAHTO,M,40,GEN,NCP,2009
Bihar,2010,5,10,LAURIA,GEN,SANJAY THAKUR,M,33,GEN,ABAS,1620
Bihar,2010,5,11,LAURIA,GEN,IRSHAD ALAM,M,38,GEN,RKJP,922
Bihar,2010,5,12,LAURIA,GEN,VIJAY KUMAR,M,38,GEN,SP,814
Bihar,2010,6,1,NAUTAN,GEN,MANORMA PRASAD,F,62,GEN,JD(U),40894
Bihar,2010,6,2,NAUTAN,GEN,NARAYAN PRASAD,M,50,GEN,LJP,18130
Bihar,2010,6,3,NAUTAN,GEN,GALLU CHOUDHARY,M,56,GEN,CPI,15764
Bihar,2010,6,4,NAUTAN,GEN,AMAR YADAV,M,31,GEN,BSP,8521
Bihar,2010,6,5,NAUTAN,GEN,RAMESHWAR PRASAD,M,53,GEN,INC,6484
Bihar,2010,6,6,NAUTAN,GEN,KAMRAN SHEIKH,M,52,GEN,IND,4288
Bihar,2010,6,7,NAUTAN,GEN,MOHAMMAD EKRAM,M,30,GEN,IND,3930
Bihar,2010,6,8,NAUTAN,GEN,SHAMBHUPRASAD,M,45,GEN,IND,2923
Bihar,2010,6,9,NAUTAN,GEN,KISHORI LAL PRASAD,M,40,GEN,IND,2079
Bihar,2010,6,10,NAUTAN,GEN,UMESH KUMAR VERMA,M,56,GEN,NCP,1717
Bihar,2010,6,11,NAUTAN,GEN,VANDHU NATH DUBEY,M,38,GEN,IND,1707
Bihar,2010,6,12,NAUTAN,GEN,PALAT MIYA,M,50,GEN,IND,1497
Bihar,2010,6,13,NAUTAN,GEN,RATAN KUMAR SARKAR,M,64,GEN,IND,1204
Bihar,2010,6,14,NAUTAN,GEN,RAMCHHATRIYA SINGH PATEL,M,64,GEN,SP,1110
Bihar,2010,6,15,NAUTAN,GEN,RAGHUNATHPRASAD,M,55,GEN,JD(S),1019
Bihar,2010,6,16,NAUTAN,GEN,SHRI KANTI DEVI,F,38,GEN,VIP,840
Bihar,2010,8,1,BETTIAH,GEN,RENU DEVI,F,52,GEN,BJP,42010
Bihar,2010,8,2,BETTIAH,GEN,ANIL KUMAR JHA,M,54,GEN,IND,13221
Bihar,2010,8,3,BETTIAH,GEN,MADAN MOHAN TIWARI,M,43,GEN,INC,12499
Bihar,2010,8,4,BETTIAH,GEN,VIRVAL YADAV,M,45,GEN,LJP,11511
Bihar,2010,8,5,BETTIAH,GEN,RAMASHANKAR PRASAD,M,50,GEN,IND,5580
Bihar,2010,8,6,BETTIAH,GEN,SHAMBHU PRASAD GUPTA,M,51,GEN,IND,3713
Bihar,2010,8,7,BETTIAH,GEN,PARWEZ ALAM,M,52,GEN,NCP,2932
Bihar,2010,8,8,BETTIAH,GEN,JAWAHAR GUPTA,M,33,GEN,IND,2370
Bihar,2010,8,9,BETTIAH,GEN,RANJIT GIRI,M,68,GEN,CPI,2203
Bihar,2010,8,10,BETTIAH,GEN,RAJESH KUMAR,M,34,GEN,BSP,1791
Bihar,2010,8,11,BETTIAH,GEN,MD ALAMGIR AFTAB,M,48,GEN,IND,1551
Bihar,2010,8,12,BETTIAH,GEN,PRAMOD SAH,M,28,GEN,SJP(R),1216
Bihar,2010,8,13,BETTIAH,GEN,CHANDRIKA SAHNI,M,30,GEN,JPS,1178
Bihar,2010,8,14,BETTIAH,GEN,MAHFUZ ALAM,M,29,GEN,IND,1162
Bihar,2010,8,15,BETTIAH,GEN,ISHTAKHAR HUSEN,M,42,GEN,IND,1092
Bihar,2010,8,16,BETTIAH,GEN,VINDESHWARI SAH,M,53,GEN,IND,986
Bihar,2010,8,17,BETTIAH,GEN,SURENDRA RAM,M,31,SC,IJP,678
Bihar,2010,8,18,BETTIAH,GEN,SHYAM CHANDRA GUPT,M,43,GEN,JMM,470
Bihar,2010,9,1,SIKTA,GEN,DILIP VARMA,M,56,GEN,IND,49229
Bihar,2010,9,2,SIKTA,GEN,KHURSHID URF FIROJ,M,47,GEN,JD(U),40450
Bihar,2010,9,3,SIKTA,GEN,GHANSHYAM PRASAD,M,38,GEN,LJP,8779
Bihar,2010,9,4,SIKTA,GEN,VIRENDRA PRASAD GUPTA,M,41,GEN,CPI(ML)(L),5921
Bihar,2010,9,5,SIKTA,GEN,KRISHNA PRASAD,M,58,GEN,IND,5010
Bihar,2010,9,6,SIKTA,GEN,FAIYAZUL AZAM,M,68,GEN,INC,3187
Bihar,2010,9,7,SIKTA,GEN,PRABHU SHARAN PRASAD,M,49,GEN,IND,2018
Bihar,2010,9,8,SIKTA,GEN,BALIRAM PRASAD,M,32,GEN,IND,1610
Bihar,2010,9,9,SIKTA,GEN,SHAMS PERWAIZ,M,31,GEN,SP,1386
Bihar,2010,9,10,SIKTA,GEN,AYUB ANSARI,M,45,GEN,BSP,1254
Bihar,2010,9,11,SIKTA,GEN,YADAV SINGH,M,60,GEN,IND,853
Bihar,2010,9,12,SIKTA,GEN,MAMOOR ALAM,M,43,GEN,SJP(R),833
Bihar,2010,9,13,SIKTA,GEN,EZAZ AHAMAD,M,33,GEN,IND,826
Bihar,2010,9,14,SIKTA,GEN,SURYA DEO PRASAD,M,43,GEN,JPS,819
Bihar,2010,9,15,SIKTA,GEN,SABBIR AHAMAD,M,38,GEN,IND,779
Bihar,2010,9,16,SIKTA,GEN,SATYANISH PANDEY,M,37,GEN,RKJP,755
Bihar,2010,9,17,SIKTA,GEN,IRSHAD SHEIKH,M,30,GEN,NCP,648
Bihar,2010,9,18,SIKTA,GEN,SHAKIL AHAMAD,M,38,GEN,VIP,591
Bihar,2010,10,1,RAXAUL,GEN,DR. AJAY KUMAR SINGH,M,55,GEN,BJP,48686
Bihar,2010,10,2,RAXAUL,GEN,RAJ NANDAN RAI,M,66,GEN,LJP,38569
Bihar,2010,10,3,RAXAUL,GEN,RAMBABU PRASAD YADAV,M,40,GEN,INC,9691
Bihar,2010,10,4,RAXAUL,GEN,PRAMANAND PRASAD,M,59,GEN,BSP,7683
Bihar,2010,10,5,RAXAUL,GEN,JAGAT NARAYAN PATEL,M,51,GEN,IND,4009
Bihar,2010,10,6,RAXAUL,GEN,MD.NASIM AKHTAR,M,37,GEN,NCP,3679
Bihar,2010,10,7,RAXAUL,GEN,BHAGMATI DEVI,F,53,GEN,SP,1138
Bihar,2010,11,1,SUGAULI,GEN,RAMCHANDRA SAHANI,M,67,GEN,BJP,39021
Bihar,2010,11,2,SUGAULI,GEN,VIJAY PRASAD GUPTA,M,53,GEN,RJD,26642
Bihar,2010,11,3,SUGAULI,GEN,MAHAMMED UMAR,M,41,GEN,INC,10922
Bihar,2010,11,4,SUGAULI,GEN,ARJUN SINGH BHARTIY,M,59,GEN,IND,10697
Bihar,2010,11,5,SUGAULI,GEN,MD. AINULLAH,M,50,GEN,IND,8890
Bihar,2010,11,6,SUGAULI,GEN,RADHA MOHAN SINGH,M,47,GEN,CPI,6062
Bihar,2010,11,7,SUGAULI,GEN,UPENDRA SAHANI,M,44,GEN,BSP,5272
Bihar,2010,11,8,SUGAULI,GEN,BEMISAL PRAVIN,F,49,GEN,SJP(R),2236
Bihar,2010,11,9,SUGAULI,GEN,PREMCHANDRA PRASAD,M,39,GEN,IND,2036
Bihar,2010,11,10,SUGAULI,GEN,RAMBABU CHAUDHARY,M,34,SC,IND,1589
Bihar,2010,13,1,HARSIDHI,SC,KRISHANA NANDAN PASWAN,M,46,SC,BJP,48130
Bihar,2010,13,2,HARSIDHI,SC,SURENDRA KUMAR,M,40,SC,RJD,30066
Bihar,2010,13,3,HARSIDHI,SC,VIJAY KUMAR RAM,M,34,SC,INC,6202
Bihar,2010,13,4,HARSIDHI,SC,SURESH KUMAR,M,38,SC,IND,3353
Bihar,2010,13,5,HARSIDHI,SC,KUSUM DEVI,F,26,SC,IND,3324
Bihar,2010,13,6,HARSIDHI,SC,DINESH KUMAR RAJ,M,30,SC,CPI,2449
Bihar,2010,13,7,HARSIDHI,SC,SAJAWAL RAM,M,49,SC,BSP,2133
Bihar,2010,13,8,HARSIDHI,SC,KRISHAN MOHAN KUMAR,M,26,SC,IND,1722
Bihar,2010,13,9,HARSIDHI,SC,BADARI PASWAN,M,46,SC,IND,953
Bihar,2010,13,10,HARSIDHI,SC,PRAMOD RAM,M,48,SC,JD(S),881
Bihar,2010,13,11,HARSIDHI,SC,MAHABALI PASWAN,M,43,SC,NCP,829
Bihar,2010,13,12,HARSIDHI,SC,BINDESHWARI RAM,M,33,SC,GVIP,707
Bihar,2010,13,13,HARSIDHI,SC,JAMDAR RAM,M,61,SC,IND,656
Bihar,2010,13,14,HARSIDHI,SC,MUKHLAL MAJHI,M,36,SC,JMM,651
Bihar,2010,13,15,HARSIDHI,SC,MUNNI MANJHI,M,46,SC,IND,636
Bihar,2010,15,1,KESARIA,GEN,SACHINDRA PD. SINGH,M,45,GEN,BJP,34649
Bihar,2010,15,2,KESARIA,GEN,RAM SARAN PD. YADAV,M,53,GEN,CPI,22966
Bihar,2010,15,3,KESARIA,GEN,MAHESHWAR SINGH,M,55,GEN,LJP,12010
Bihar,2010,15,4,KESARIA,GEN,RAJESH KUMAR SINGH,M,37,GEN,IND,9325
Bihar,2010,15,5,KESARIA,GEN,YAHYA KHAN,M,46,GEN,NCP,3531
Bihar,2010,15,6,KESARIA,GEN,SUMITRA KUMARI YADAV,F,38,GEN,INC,3212
Bihar,2010,15,7,KESARIA,GEN,DHRUV SAHNI,M,38,GEN,SP,2188
Bihar,2010,15,8,KESARIA,GEN,PRABHU NARAYAN GIRI,M,55,GEN,BSP,2166
Bihar,2010,15,9,KESARIA,GEN,BRAJESH CHOUBEY,M,38,GEN,IND,1805
Bihar,2010,15,10,KESARIA,GEN,JYAUL RASUL,M,37,GEN,IND,1332
Bihar,2010,15,11,KESARIA,GEN,JAI PRAKASH SAH,M,33,GEN,IND,1296
Bihar,2010,16,1,KALYANPUR,GEN,RAZIA KHATOON,F,57,GEN,JD(U),41163
Bihar,2010,16,2,KALYANPUR,GEN,MANOJ KUMAR YADAV,M,34,GEN,RJD,25761
Bihar,2010,16,3,KALYANPUR,GEN,RAMAYAN SINGH,M,54,GEN,CPI,7400
Bihar,2010,16,4,KALYANPUR,GEN,RAJESHWAR PRASAD SINGH,M,48,GEN,BSP,6937
Bihar,2010,16,5,KALYANPUR,GEN,BRIJESH OJHA,M,47,GEN,IND,3858
Bihar,2010,16,6,KALYANPUR,GEN,ARPANA DEVI,F,26,GEN,IND,3102
Bihar,2010,16,7,KALYANPUR,GEN,MD. ANWAR ALAM ANSARI,M,41,GEN,INC,3060
Bihar,2010,16,8,KALYANPUR,GEN,MUKESH PRASAD,M,41,GEN,SJP(R),1953
Bihar,2010,16,9,KALYANPUR,GEN,ASHOK KUMAR,M,36,GEN,IND,1016
Bihar,2010,16,10,KALYANPUR,GEN,ASRAR ALAM,M,35,GEN,NCP,956
Bihar,2010,16,11,KALYANPUR,GEN,PRABHAKAR YADAV,M,30,GEN,IND,914
Bihar,2010,16,12,KALYANPUR,GEN,ASHOK KUMAR RAM,M,33,SC,SP,751
Bihar,2010,17,1,PIPRA,GEN,AWADHESH PRASAD,M,57,GEN,JD(U),40099
Bihar,2010,17,2,PIPRA,GEN,SUBHODH YADAV,M,32,GEN,RJD,28212
Bihar,2010,17,3,PIPRA,GEN,RAJ MANGAL PRASAD,M,37,GEN,CPM,9254
Bihar,2010,17,4,PIPRA,GEN,SANJEEV KUMAR SINGH,M,34,GEN,INC,6348
Bihar,2010,17,5,PIPRA,GEN,ATAUR RAHMAN,M,34,GEN,BSP,5287
Bihar,2010,17,6,PIPRA,GEN,NAGENDRA SAHANI,M,34,GEN,SP,4249
Bihar,2010,17,7,PIPRA,GEN,DINESH PATHAK,M,47,GEN,IND,3472
Bihar,2010,17,8,PIPRA,GEN,KANHAIA SINGH,M,37,GEN,IND,3037
Bihar,2010,17,9,PIPRA,GEN,DEVILAL PRASAD,M,49,GEN,IND,2749
Bihar,2010,17,10,PIPRA,GEN,ALAUDDIN AZAD,M,73,GEN,IND,2413
